2020-06-06 11:50:51,b'Here is an answer to how we can boycott chinese products.\nhttps://t.co/2FzxUZfGIK\n@PMOIndia\n@wto\n@ChouhanShivraj\xe2\x80\xa6 https://t.co/bezV54lO0n'
2020-06-06 11:34:14,b'YALGAAR - CARRYMINATI X Wily Frenzy | New Song | Pakistani Version https://t.co/ItJQtz9kxG via @YouTube\xe2\x80\xa6 https://t.co/iGPqR7wNR5'
2020-06-06 11:16:09,b'Yalgaar: CarryMinati Respond to trollers through a Rap song. #CarryMinati #Yalgaar #Carryrost #CarryMinatiRost\xe2\x80\xa6 https://t.co/9zZPyAnBwB'
2020-06-06 11:14:19,b'RT @creatorvivek18: Like the post now!!!\n.\n.\n.\n.\n.\n.\nHastags -\n#tech #apple #xiaomi #meme #meme #tiktokindia #TikTok #mobile #smartphones #\xe2\x80\xa6'
2020-06-06 11:12:29,b'RT @creatorvivek18: Like the post now!!!\n.\n.\n.\n.\n.\n.\nHastags -\n#tech #apple #xiaomi #meme #meme #tiktokindia #TikTok #mobile #smartphones #\xe2\x80\xa6'
2020-06-06 11:00:28,b'WHY VIEWERS SUBSCRIBE TO YOUR YOUTUBE CHANNEL\nhttps://t.co/UQYfZm68sI #youtube #YouTubeWithTacha #YoutubeVsTikTok\xe2\x80\xa6 https://t.co/q8SH2X2oaF'
2020-06-06 10:48:50,b'@ImVkataria45 #VirushkaDivorce #DhoniRetires #justiceforchukti #yuvrajsinghmaafimaango #tiktokbanindia\xe2\x80\xa6 https://t.co/HJU4ufjqwI'
2020-06-06 10:44:54,b'#1 On Trending Yalgaar carry minati x Willy Frenzy\n#carryminati #YoutubeVsTikTok #BanTikTokInIndia #BanTiktok https://t.co/Rfr5w373yC'
2020-06-06 10:43:29,b'RT @gautam_gada: #carryminati is back with a bang.\n\nRetweet and spread \n\n#Yalgaar #AmirSiddiqui #faisalSiddiqui #FaizalSiddiqui #tiktokbani\xe2\x80\xa6'
2020-06-06 10:25:08,b'Link https://t.co/RNMiYhCIoc\n\n#SaturdayThoughts #lockdown #300DaysOfKashmirSiege #riots2020 #chicagoprotest\xe2\x80\xa6 https://t.co/dEgYTwUYeS'
2020-06-06 10:24:39,b'Link https://t.co/RNMiYhCIoc\n\n#SaturdayThoughts #lockdown #300DaysOfKashmirSiege #riots2020 #chicagoprotest\xe2\x80\xa6 https://t.co/rZqOSirzfd'
2020-06-06 10:23:33,b'Link https://t.co/RNMiYhCIoc\n\n#SaturdayThoughts #lockdown #300DaysOfKashmirSiege #riots2020 #chicagoprotest\xe2\x80\xa6 https://t.co/PGwPtzeK8s'
2020-06-06 10:22:04,b'RT @anikcasm: They Said Show Me The Best Revenge \nI Showed Them The Best \n.\n.\n.\n#yalgaar #carryminatiroast #BanTikToklnlndia #hindustanibha\xe2\x80\xa6'
2020-06-06 10:22:00,b'RT @FrancisReddy8: Must Watched YouTube vs Tiktok Roasting Video \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nhttps://t.co/wJTnXPBVe2\n\n#YoutubeVsTikTok #justiceforcarry\n#Tiktokv\xe2\x80\xa6'
2020-06-06 10:08:29,b'Carryminati after tik tok Vs you tube video 1 mahine me subscribers double \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n#YoutubeVsTikTok \n#carryminati'
2020-06-06 09:57:23,b'@CarryMinati Is now the most subscribe individual on @YouTubeIndia \nCongratulation bro\xe2\x9d\xa4\n#Yalgaar #YAALGAR\xe2\x80\xa6 https://t.co/QZyM14bBJR'
2020-06-06 09:55:26,b'RT @DJKNOCKWELL: Yalgaar Knockwell Remix is out Now \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Carryminati x Wily Frenzy\nYoutube:- https://t.co/Gotja3wGQk\n\n#yalgaar #carryminati\xe2\x80\xa6'
2020-06-06 09:50:46,b'Yalgaar Knockwell Remix is out Now \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Carryminati x Wily Frenzy\nYoutube:- https://t.co/Gotja3wGQk\n\n#yalgaar\xe2\x80\xa6 https://t.co/FgKbZHbFyQ'
2020-06-06 09:50:40,b'Sher toh Aakhir Sher hi hota hai.... #YoutubeVsTikTok #carryminati #Yalgaar #YouTube Like Share &amp; Subscribe\nhttps://t.co/XRb6tL8AXv'
2020-06-06 09:50:32,b'RT @HardAsim: Congratulations @CarryMinati To create History and Now No.1 YouTuber in India...\n#yalgaarho \n#YoutubeVsTikTok \n#YouTube https\xe2\x80\xa6'
2020-06-06 09:43:19,"b""RT @Pradeep95640718: India's no.1 youtuber @CarryMinati @Carryminatifc_ #carryminati #TrendingNow #YoutubeVsTikTok #Yalgaar #yalgaarho http\xe2\x80\xa6"""
2020-06-06 09:42:10,"b""RT @Pradeep95640718: India's no.1 youtuber @CarryMinati @Carryminatifc_ #carryminati #TrendingNow #YoutubeVsTikTok #Yalgaar #yalgaarho http\xe2\x80\xa6"""
2020-06-06 09:41:58,"b""India's no.1 youtuber @CarryMinati @Carryminatifc_ #carryminati #TrendingNow #YoutubeVsTikTok #Yalgaar #yalgaarho https://t.co/mEKiM77blN"""
2020-06-06 09:39:41,"b'Hey @CarryMinati I just spent some time and wrote a blog on your all new awesome song, please check it out in the l\xe2\x80\xa6 https://t.co/YCdJyMeQKY'"
2020-06-06 09:37:39,b'@TV9Bharatvarsh Guess who?\n#carryminati\n#Yalgaar\n#YoutubeVsTikTok\n#AmulvsChina\n#DawoodIbrahim no more ? \xf0\x9f\x98\x82 https://t.co/maUW7Qqgkp'
2020-06-06 09:36:55,b'YALGAAR - CARRYMINATI X Wily Frenzy\n\n#carryminati @CarryMinati \nFull video link https://t.co/MkWWXFVYc9\xe2\x80\xa6 https://t.co/CdlGFiAPNa'
